date,ibex_ret_d,n_stocks,macro_sent,macro_signal,macro_docs,macro_wsum,has_macro
2023-06-30,0.007557618664754261,27,,,,,False
2023-07-03,0.0076074860853143555,27,,,,,False
2023-07-04,-0.0026141839994273416,27,,,,,False
2023-07-05,-0.012185044296905104,27,,,,,False
2023-07-06,-0.019932112980612576,27,,,,,False
2023-07-07,0.005727561952129921,27,,,,,False
2023-07-10,-0.00037226387492458776,27,,,,,False
2023-07-11,0.010565982916746855,27,,,,,False
2023-07-12,0.009151119260552466,27,,,,,False
2023-07-13,0.005165359512846666,27,,,,,False
2023-07-14,-0.00634765027089319,27,,,,,False
2023-07-17,0.0008997152373704695,27,,,,,False
2023-07-18,0.0038582959438208313,27,,,,,False
2023-07-19,0.00683486275856558,27,,,,,False
2023-07-20,0.006098851429812237,27,,,,,False
2023-07-21,0.0014695323671592739,27,,,,,False
2023-07-24,-0.003666985091341043,27,,,,,False
2023-07-25,3.7723268286684844e-05,27,,,,,False
2023-07-26,0.011872001175166258,27,,,,,False
2023-07-27,0.005025503530709412,27,,,,,False
2023-07-28,-0.0010000357568286922,27,,,,,False
2023-07-31,-0.0011573156550482484,27,,,,,False
2023-08-01,-0.011753974119181419,27,,,,,False
2023-08-02,-0.01759611745719811,27,,,,,False
2023-08-03,-1.5764144751877567e-06,27,,,,,False
2023-08-04,0.007925904985166774,27,,,,,False
2023-08-07,-0.0010070589700015944,27,,,,,False
2023-08-08,-0.005874960042615949,27,,,,,False
2023-08-09,0.00554081164677855,27,,,,,False
2023-08-10,0.013042949421389331,27,,,,,False
2023-08-11,-0.0060086892924824924,27,,,,,False
2023-08-14,0.00024442313690436416,27,,,,,False
2023-08-15,-0.008429009595785006,27,,,,,False
2023-08-16,-0.0005290308251081015,27,,,,,False
2023-08-17,-0.007909713440072654,27,,,,,False
2023-08-18,-0.003207426039898476,27,,,,,False
2023-08-21,0.0004338452257982326,27,,,,,False
2023-08-22,0.005637072585681839,27,,,,,False
2023-08-23,0.0008921083089267407,27,,,,,False
2023-08-24,0.0012376225900107502,27,,,,,False
2023-08-25,0.0005475219261788038,27,,,,,False
2023-08-28,0.010555335512165344,27,,,,,False
2023-08-29,0.012719678336093014,27,,,,,False
2023-08-30,-0.0016182939285756804,27,,,,,False
2023-08-31,-0.005603970077478252,27,,,,,False
2023-09-01,-0.0022005806944157343,27,,,,,False
2023-09-04,-0.003918185878536022,27,,,,,False
2023-09-05,-0.002657090934937181,27,,,,,False
2023-09-06,-0.007722497116896054,27,,,,,False
2023-09-07,-0.0007247976916208401,27,,,,,False
2023-09-08,0.005366578473051582,27,,,,,False
2023-09-11,0.008976428420306113,27,,,,,False
2023-09-12,0.0038873587454441357,27,,,,,False
2023-09-13,-0.004061651683714644,27,,,,,False
2023-09-14,0.014262170322122621,27,,,,,False
2023-09-15,-0.0007322569226255737,27,,,,,False
2023-09-18,-0.006581622161234463,27,,,,,False
2023-09-19,0.006162398985969482,27,,,,,False
2023-09-20,0.009027785089231521,27,,,,,False
2023-09-21,-0.011802402605064731,27,,,,,False
2023-09-22,-0.0056237582742441556,27,,,,,False
2023-09-25,-0.012229560746079372,27,,,,,False
2023-09-26,-0.000866790798957022,27,,,,,False
2023-09-27,-0.005165969841045337,27,,,,,False
2023-09-28,0.008558329934391803,27,,,,,False
2023-09-29,0.0035851184368639855,27,,,,,False
2023-10-02,-0.011753636426753113,27,,,,,False
2023-10-03,-0.016449190623166163,27,,,,,False
2023-10-04,-0.0034060618510895996,27,,,,,False
2023-10-05,0.00791332669394667,27,,,,,False
2023-10-06,0.008361785647983046,27,,,,,False
2023-10-09,-0.006878332986863269,27,,,,,False
2023-10-10,0.02007031995346517,27,,,,,False
2023-10-11,0.0016413835130502795,27,,,,,False
2023-10-12,-0.0033057113244530914,27,,,,,False
2023-10-13,-0.010478061600228347,27,,,,,False
2023-10-16,0.005022848695420763,27,,,,,False
2023-10-17,-0.0006979207080813364,27,,,,,False
2023-10-18,-0.010160009786301868,27,,,,,False
2023-10-19,-0.0036554390946530704,27,,,,,False
2023-10-20,-0.01500511723031641,27,,,,,False
2023-10-23,-0.004698015361057143,27,,,,,False
2023-10-24,-0.002722250595311578,27,,,,,False
2023-10-25,-0.0010299008515977997,27,,,,,False
2023-10-26,0.0017584214160250597,27,,,,,False
2023-10-27,-0.0017805136358264347,27,,,,,False
2023-10-30,0.007310583625754343,27,,,,,False
2023-10-31,0.007396166633449026,27,,,,,False
2023-11-01,0.002444275626069875,27,,,,,False
2023-11-02,0.020950748097805547,27,,,,,False
2023-11-03,0.006091789332573199,27,,,,,False
2023-11-06,-0.002261927352906703,27,,0.0,1.0,0.0,True
2023-11-07,-0.0022397170574753795,27,,,,,False
2023-11-08,0.002834762524962529,27,,,,,False
2023-11-09,0.009701928774198345,27,,,,,False
2023-11-10,-0.006533826969136382,27,,,,,False
2023-11-13,0.011347410097081742,27,,,,,False
2023-11-14,0.018147063833069278,27,,,,,False
2023-11-15,0.004916073157241589,27,,,,,False
2023-11-16,0.0007942737341823977,27,,,,,False
2023-11-17,0.010418208694638957,27,,,,,False
2023-11-20,0.007010396596947803,27,,,,,False
2023-11-21,-0.0029024185209545277,27,,,,,False
2023-11-22,0.005651924096949434,27,,,,,False
2023-11-23,0.003730317559052004,27,,,,,False
2023-11-24,0.0049153177412579905,27,,,,,False
2023-11-27,0.0014011588281065783,27,,,,,False
2023-11-28,0.0044334482069108404,27,,,,,False
2023-11-29,0.002519578173982657,27,,,,,False
2023-11-30,0.0018391787326711717,27,,,,,False
2023-12-01,0.008465684920184418,27,,,,,False
2023-12-04,0.0006992684390384104,27,,,,,False
2023-12-05,0.003933238542596866,27,,,,,False
2023-12-06,0.003186968285557337,27,,,,,False
2023-12-07,-0.011018946064781253,27,,,,,False
2023-12-08,0.006201675776952536,27,,,,,False
2023-12-11,-0.005479759428360308,27,,,,,False
2023-12-12,-0.006288886521165808,27,,,,,False
2023-12-13,-0.001203404828917281,27,,,,,False
2023-12-14,0.007171634305202763,27,,,,,False
2023-12-15,-0.005504642698374227,27,,,,,False
2023-12-18,-0.0023906125164540955,27,,,,,False
2023-12-19,0.00366746679681278,27,,,,,False
2023-12-20,0.0011784699785160593,27,,,,,False
2023-12-21,-0.0005865122703561016,27,,,,,False
2023-12-22,-0.00018278527135486258,27,,,,,False
2023-12-27,0.0012337639091813998,27,,,,,False
2023-12-28,-0.00360499666604561,27,,,,,False
2023-12-29,0.0028216732661687205,27,,,,,False
2024-01-02,0.00812819354767936,27,,,,,False
2024-01-03,-0.00967667685318699,27,,,,,False
2024-01-04,0.013460750274529733,27,,,,,False
2024-01-05,-0.0022812888687213733,27,,,,,False
2024-01-08,0.004500737626970634,27,,,,,False
2024-01-09,-0.016277248333364015,27,,,,,False
2024-01-10,-0.00042645966975537504,27,,,,,False
2024-01-11,-0.009455619447160443,27,,,,,False
2024-01-12,0.0038317590686793856,27,,,,,False
2024-01-15,0.001992050233838753,27,,,,,False
2024-01-16,-0.009696954914119302,27,,,,,False
2024-01-17,-0.015920646963516662,27,,,,,False
2024-01-18,0.0008039199549746042,27,,,,,False
2024-01-19,-0.005124798584066193,27,,,,,False
2024-01-22,0.014212238074966242,27,,,,,False
2024-01-23,-0.004511412453038416,27,,,,,False
2024-01-24,0.01401036967520127,27,,,,,False
2024-01-25,-0.00764022894190471,27,,,,,False
2024-01-26,0.002066319258801753,27,,,,,False
2024-01-29,-0.0071345887255378415,27,,,,,False
2024-01-30,0.010433293941902046,27,,,,,False
2024-01-31,0.0020387305673369807,27,,,,,False
2024-02-01,-0.00849654536071537,27,,,,,False
2024-02-02,0.000566066892304807,27,,,,,False
2024-02-05,-0.004126348174342238,27,,,,,False
2024-02-06,0.008568415016388671,27,,,,,False
2024-02-07,-0.009977137516002718,27,,,,,False
2024-02-08,2.6303819241229538e-05,27,,,,,False
2024-02-09,-0.0029536461138020575,27,,,,,False
2024-02-12,0.012896409346549367,27,,,,,False
2024-02-13,-0.007100684496122794,27,,,,,False
2024-02-14,-0.003571982057483514,27,,,,,False
2024-02-15,0.003792964538935254,27,,,,,False
2024-02-16,-0.004638733757977269,27,,,,,False
2024-02-19,0.004086220093099179,27,,,,,False
2024-02-20,0.005198164529406336,27,,,,,False
2024-02-21,0.00396268269282975,27,,,,,False
2024-02-22,0.0055850503893291005,27,,,,,False
2024-02-23,-0.001603327648976827,27,,,,,False
2024-02-26,-0.0010848346251947822,27,,,,,False
2024-02-27,-0.00040555525822937185,27,,,,,False
2024-02-28,-0.0059459619651581015,27,,,,,False
2024-02-29,-0.01682399564277586,27,,,,,False
2024-03-01,0.008387305339854953,27,,,,,False
2024-03-04,-0.0057689033009402195,27,,,,,False
2024-03-05,0.005393310592669836,27,,,,,False
2024-03-06,0.005018034339222536,27,,,,,False
2024-03-07,0.011858782249312678,27,,,,,False
2024-03-08,0.0035391185737397896,27,,,,,False
2024-03-11,0.004209209131527546,27,,,,,False
2024-03-12,-0.003009861042493501,27,,,,,False
2024-03-13,0.007167825749265534,27,,,,,False
2024-03-14,-0.008717818802259561,27,,,,,False
2024-03-15,0.009445949200079852,27,,,,,False
2024-03-18,0.0015529155307880888,27,,,,,False
2024-03-19,0.009267443044978117,27,,,,,False
2024-03-20,0.0060892160532400996,27,,,,,False
2024-03-21,0.007683898947848994,27,,,,,False
2024-03-22,0.005208084506205464,27,,,,,False
2024-03-25,0.0044830443687358685,27,,,,,False
2024-03-26,0.004470147720683174,27,,,,,False
2024-03-27,0.009987815786584841,27,,,,,False
2024-03-28,0.0019209541446943937,27,,,,,False
2024-04-02,-0.0060038767334568924,27,,,,,False
2024-04-03,0.004776798599614251,27,,,,,False
2024-04-04,0.0077704693250587225,27,,,,,False
2024-04-05,-0.01273647001623273,27,,,,,False
2024-04-08,0.007082845499729921,27,,,,,False
2024-04-09,-0.0041664636351825,27,,,,,False
2024-04-10,-0.002598515635586321,27,,,,,False
2024-04-11,-0.010935730532465245,27,,,,,False
2024-04-12,0.0035617304475094283,27,,,,,False
2024-04-15,-0.004613881796906891,27,,,,,False
2024-04-16,-0.012550840214369105,27,,,,,False
2024-04-17,0.012485782602413188,27,,,,,False
2024-04-18,0.011367276617047999,27,,,,,False
2024-04-19,-0.004075380590411455,27,,,,,False
2024-04-22,0.008779509574735068,27,,,,,False
2024-04-23,0.011985626162520762,27,,,,,False
2024-04-24,-0.002975081496484149,27,,,,,False
2024-04-25,-0.0005032563911775258,27,,,,,False
2024-04-26,0.009369429805798564,27,,,,,False
2024-04-29,0.006219610296004868,27,,,,,False
2024-04-30,-0.01059472369162878,27,,,,,False
2024-05-02,0.01006886565633828,27,,,,,False
2024-05-03,0.0012356046414332123,27,,,,,False
2024-05-06,0.009516457827062794,28,,,,,False
2024-05-07,0.007858867439730466,28,,,,,False
2024-05-08,0.0035105772630050374,28,,,,,False
2024-05-09,-0.0024985474001756602,28,,,,,False
2024-05-10,0.00603886348706552,28,,,,,False
2024-05-13,0.005955376074447231,28,,,,,False
2024-05-14,0.008246157840788979,28,,,,,False
2024-05-15,0.00657572496106304,28,,,,,False
2024-05-16,-0.003749027812750831,28,,,,,False
2024-05-17,0.0017732419485984188,28,,,,,False
2024-05-20,0.0018667991996725783,28,,,,,False
2024-05-21,-0.0012394884137650053,28,,,,,False
2024-05-22,-0.0009667987248898931,28,,,,,False
2024-05-23,-0.002644737798380687,28,,,,,False
2024-05-24,-0.004161914077248681,28,,,,,False
2024-05-27,0.0070712585893073455,28,,,,,False
2024-05-28,-0.0037158618345699518,28,,,,,False
2024-05-29,-0.011932888872364806,28,,,,,False
2024-05-30,0.015610706656830437,28,,,,,False
2024-05-31,0.001890254863509716,28,,,,,False
2024-06-03,0.009055872406956853,28,,,,,False
2024-06-04,-0.010343965236733985,28,,,,,False
2024-06-05,0.0014100667745990272,28,,,,,False
2024-06-06,0.004561141444578092,28,,,,,False
2024-06-07,-0.003014892006845674,28,,,,,False
2024-06-10,-0.004034056183450136,28,,,,,False
2024-06-11,-0.01858018947388623,28,,,,,False
2024-06-12,0.007532316642884594,28,,,,,False
2024-06-13,-0.012888793057672753,28,,,,,False
2024-06-14,-0.0035777625933765106,28,,,,,False
2024-06-17,-0.005864495407954049,28,,,,,False
2024-06-18,0.010120563895948145,28,,,,,False
2024-06-19,-0.001585394484022808,28,,,,,False
2024-06-20,0.010415678574683217,28,,,,,False
2024-06-21,-0.012552286658123848,28,,,,,False
2024-06-24,0.014002617754425612,28,,,,,False
2024-06-25,-0.00800730928168013,28,,,,,False
2024-06-26,-0.00604119849606182,28,,,,,False
2024-06-27,-0.011258037303294503,28,,,,,False
2024-06-28,0.0005168464027948881,28,,,,,False
2024-07-01,0.010352345508253088,28,,,,,False
2024-07-02,-0.00954238994350474,28,,,,,False
2024-07-03,0.011427968197956785,28,,,,,False
2024-07-04,0.008743438403286103,28,,,,,False
2024-07-05,-0.0015678159727121927,28,,,,,False
2024-07-08,0.0018220892066706479,28,,,,,False
2024-07-09,-0.012598230904820219,28,,,,,False
2024-07-10,0.01797751678462208,28,,,,,False
2024-07-11,0.00745520177914732,28,,,,,False
2024-07-12,0.004381150583225508,28,,,,,False
2024-07-15,-0.010403962247289008,28,,,,,False
2024-07-16,-0.0038727184747434245,28,,,,,False
2024-07-17,0.00270549358209459,28,,,,,False
2024-07-18,0.006975725673104576,28,,,,,False
2024-07-19,-0.005271921181009395,28,,,,,False
2024-07-22,0.0043400887842820245,28,,,,,False
2024-07-23,0.002681195589123148,28,,,,,False
2024-07-24,-0.0007819717661023962,28,,,,,False
2024-07-25,-0.0051384512949266626,28,,,,,False
2024-07-26,0.0031943517546709926,28,,,,,False
2024-07-29,-0.0024692616193067807,28,,,,,False
2024-07-30,0.0014964451035487897,28,,,,,False
2024-07-31,-0.004732454087202611,28,,,,,False
2024-08-01,-0.02120687185391899,28,,,,,False
2024-08-02,-0.014545117676626957,28,,,,,False
2024-08-05,-0.028579759429659145,28,,,,,False
2024-08-06,0.002680297722420653,28,,,,,False
2024-08-07,0.018989648765917255,28,,,,,False
2024-08-08,-0.0050582148665560545,28,,,,,False
2024-08-09,0.004239111799545221,28,,,,,False
2024-08-12,0.00077358004807458,28,,,,,False
2024-08-13,0.004941466108479782,28,,,,,False
2024-08-14,0.001714525352609789,28,,,,,False
2024-08-15,0.010433896989290148,28,,,,,False
2024-08-16,0.004325482025102364,28,,,,,False
2024-08-19,0.012221774590150034,28,,,,,False
2024-08-20,-0.0014470119386878516,28,,,,,False
2024-08-21,0.0020170109329918045,28,,,,,False
2024-08-22,0.00435843498288589,28,,,,,False
2024-08-23,0.011059555758780695,28,,,,,False
2024-08-26,-0.0010779651777314072,28,,,,,False
2024-08-27,0.003879674291936094,28,,,,,False
2024-08-28,0.0019248189175684802,28,,,,,False
2024-08-29,0.0010401550503212936,28,,,,,False
2024-08-30,0.006121815857016726,28,,,,,False
2024-09-02,0.0010326619527584854,28,,,,,False
2024-09-03,-0.012726017961698763,28,,,,,False
2024-09-04,-0.004882747389584048,27,,,,,False
2024-09-05,0.008005809189916375,28,,,,,False
2024-09-06,-0.014053321083613445,28,,,,,False
2024-09-09,0.007103432953981597,28,,,,,False
2024-09-10,-0.008508328941209961,28,,,,,False
2024-09-11,0.0038427040481450498,28,,,,,False
2024-09-12,0.00647462873356324,28,,,,,False
2024-09-13,0.011580936340678456,28,,,,,False
2024-09-16,0.0021269080399709023,28,,,,,False
2024-09-17,0.008221014291961152,28,,,,,False
2024-09-18,-0.00154907691660621,28,,,,,False
2024-09-19,0.007646770192593593,28,,,,,False
2024-09-20,-0.007463920333043621,28,,,,,False
2024-09-23,0.003430535549954836,28,,,,,False
2024-09-24,0.003449578851785849,28,,,,,False
2024-09-25,-0.0015547392121111495,28,,,,,False
2024-09-26,0.013918982545520221,28,,,,,False
2024-09-27,0.0006628594527075894,28,,,,,False
2024-09-30,-0.007820721351582714,28,,,,,False
2024-10-01,-0.013668628518046557,28,,,,,False
2024-10-02,-0.0020978231364174,28,,,,,False
2024-10-03,-0.0020332770148095624,28,,,,,False
2024-10-04,0.005722030425608799,28,,,,,False
2024-10-07,0.0016931147511747172,28,,,,,False
2024-10-08,0.00043020076048372324,28,,,,,False
2024-10-09,0.0008560710981633246,28,,,,,False
2024-10-10,-0.008330488446956854,28,,,,,False
2024-10-11,0.0032874143792037008,28,,,,,False
2024-10-14,0.006368951529846456,28,,,,,False
2024-10-15,0.0036868989037321703,28,,,,,False
2024-10-16,0.0038348623971788836,28,,,,,False
2024-10-17,-0.004988629422569025,28,,,,,False
2024-10-18,0.0039842664630742475,28,,,,,False
2024-10-21,-0.009796848378303604,28,,,,,False
2024-10-22,-7.475507409910955e-05,28,,,,,False
2024-10-23,0.0008887029682904866,28,,,,,False
2024-10-24,-0.004230383631430361,28,,,,,False
2024-10-25,0.0004186027710243694,28,,,,,False
2024-10-28,0.007971069955809392,28,,,,,False
2024-10-29,-0.00645689886302953,28,,,,,False
2024-10-30,0.0014591201191086875,28,,,,,False
2024-10-31,-0.003410543997152876,28,,,,,False
2024-11-01,0.011954329857962779,28,,,,,False
2024-11-04,-0.002975817378469573,28,,,,,False
2024-11-05,0.0023681256834762426,28,,,,,False
2024-11-06,-0.019749426906319666,28,,,,,False
2024-11-07,0.005078595209370984,28,,,,,False
2024-11-08,-0.00039056985449514067,28,,,,,False
2024-11-11,0.004434640852827766,28,,,,,False
2024-11-12,-0.01779140982935998,28,,,,,False
2024-11-13,-0.0023049008973973256,28,,,,,False
2024-11-14,0.014404052644694283,28,,,,,False
2024-11-15,0.009487308435782552,28,,,,,False
2024-11-18,0.0018986050879263344,28,,,,,False
2024-11-19,-0.011878856757229245,28,,,,,False
2024-11-20,0.0009060333144593877,28,,,,,False
2024-11-21,0.0019445672478109466,28,,,,,False
2024-11-22,0.006821829575409106,28,,,,,False
2024-11-25,0.009483164949092395,28,,,,,False
2024-11-26,-0.008751215632620284,28,,,,,False
2024-11-27,-0.0030210314942178762,28,,,,,False
2024-11-28,0.0011010393818357475,28,,,,,False
2024-11-29,0.0028556562346315722,28,,,,,False
2024-12-02,0.00385307806356485,28,,,,,False
2024-12-03,0.008952544607700761,28,,,,,False
2024-12-04,0.0034164849553401616,28,,,,,False
2024-12-05,0.014186108451171242,28,,,,,False
2024-12-06,-0.005750099158812837,28,,,,,False
2024-12-09,-0.00027997002825411177,28,,0.0,1.0,0.0,True
2024-12-10,-0.002126591190725411,28,,,,,False
2024-12-11,-0.005707718542209044,28,,,,,False
2024-12-12,0.0008579486463102011,28,,,,,False
2024-12-13,-0.006364553513816691,28,,,,,False
2024-12-16,0.0017495941488198305,28,,,,,False
2024-12-17,-0.013671735409776984,28,,,,,False
2024-12-18,0.0021938477151174007,28,,,,,False
2024-12-19,-0.013254068203793181,28,,,,,False
2024-12-20,-0.0001940713712536013,28,,,,,False
2024-12-23,-0.0015671154897252207,28,,,,,False
2024-12-24,0.004883666801610779,28,,,,,False
2024-12-27,0.0023304153274437134,28,,,,,False
2024-12-30,0.001103608642563195,28,,,,,False
2024-12-31,0.005091373955346463,28,,,,,False
2025-01-02,0.013886662548338079,26,,,,,False
2025-01-03,-0.0043392822706479015,26,,,,,False
2025-01-06,0.003483418921230783,26,,,,,False
2025-01-07,-0.00167123030680759,26,,,,,False
2025-01-08,0.0010228246935512113,26,,,,,False
2025-01-09,0.006513713975817207,26,,,,,False
2025-01-10,-0.009356681266159145,26,,,,,False
2025-01-13,-0.006620939026316519,26,,,,,False
2025-01-14,0.0005362704944085195,26,,,,,False
2025-01-15,0.013744526076050253,26,,,,,False
2025-01-16,0.0012369371339183356,26,,,,,False
2025-01-17,0.007652990879128591,26,,,,,False
2025-01-20,0.0020885678973026024,26,,,,,False
2025-01-21,0.002492526688264509,26,,,,,False
2025-01-22,-0.004499506507673044,26,,,,,False
2025-01-23,0.005304035145030054,26,,,,,False
2025-01-24,-0.00281815595937927,26,,,,,False
2025-01-27,0.0008736629186859878,26,,,,,False
2025-01-28,0.006439869602622798,26,,,,,False
2025-01-29,0.007874695494748157,26,,,,,False
2025-01-30,0.00836876328244775,26,,,,,False
2025-01-31,-0.0029121730012310757,26,,,,,False
2025-02-03,-0.0074958152616946055,26,,,,,False
2025-02-04,0.012297669388521991,26,,,,,False
2025-02-05,0.004819006651378799,26,,,,,False
2025-02-06,0.013424558691767324,26,,,,,False
2025-02-07,-0.007199037942422373,26,,,,,False
2025-02-10,0.00396846342088451,26,,,,,False
2025-02-11,0.00012751879358526756,26,,,,,False
2025-02-12,0.006194970119755646,26,,,,,False
2025-02-13,0.009105595063334894,26,,,,,False
2025-02-14,-0.0029731541195205467,26,,,,,False
2025-02-17,0.00628655835743013,26,,,,,False
2025-02-18,0.003591005951119437,26,,,,,False
2025-02-19,-0.011061611972269993,26,,,,,False
2025-02-20,0.003920033164770418,26,,,,,False
2025-02-21,-0.0010850686808505478,26,,,,,False
2025-02-24,0.005022308879243709,26,,,,,False
2025-02-25,0.006977772750198017,26,,,,,False
2025-02-26,0.012474807714581789,26,,,,,False
2025-02-27,0.003908985183304377,26,,,,,False
2025-02-28,0.0004984705484887788,26,,,,,False
2025-03-03,0.006625724712359991,26,,,,,False
2025-03-04,-0.018627544929692486,26,,,,,False
2025-03-05,0.014277142908322417,26,,,,,False
2025-03-06,0.00026346544243810015,26,,,,,False
2025-03-07,6.944649833148156e-05,26,,,,,False
2025-03-10,-0.009619425782457459,26,,,,,False
2025-03-11,-0.015132143318953295,26,,,,,False
