date,y_reg_5d,y_cls_5d
2022-01-03,-0.006217044528488119,0
2022-01-04,-0.004546509152697533,0
2022-01-05,-0.0023347067971681615,0
2022-01-06,0.0030669991101776586,1
2022-01-07,0.006242024836650939,1
2022-01-10,0.015023969476928576,1
2022-01-11,0.0029307754406461407,1
2022-01-12,0.0005244267368540306,1
2022-01-13,-0.00026098531186332627,0
2022-01-14,-0.012787728932046917,0
2022-01-17,-0.048791340857917156,0
2022-01-18,-0.03500709310743779,0
2022-01-19,-0.01778710887164633,0
2022-01-20,-0.01239695017651172,0
2022-01-21,-0.009812600405497154,0
2022-01-24,0.02290095789623146,1
2022-01-25,0.028735828095758805,1
2022-01-26,0.010730830687638694,1
2022-01-27,-0.0019085061614879178,0
2022-01-28,-0.0023838468493798328,0
2022-01-31,-0.006336143710411016,0
2022-02-01,-0.005988143668212464,0
2022-02-02,0.015171501150143875,1
2022-02-03,0.022395596585995173,1
2022-02-04,0.024018524850892384,1
2022-02-07,0.0017977163509928897,1
2022-02-08,0.0049906835873364235,1
2022-02-09,-0.01242084619725264,0
2022-02-10,-0.02450392157997184,0
2022-02-11,-0.02393700868657274,0
2022-02-14,-0.009951545036238213,0
2022-02-15,-0.026123987494361234,0
2022-02-16,-0.034595683963786546,0
2022-02-17,-0.056044401266855184,0
2022-02-18,-0.012110333053857747,0
2022-02-21,-0.001143344986679849,0
2022-02-22,-0.03657174897893139,0
2022-02-23,-0.014211670678578491,0
2022-02-24,-0.02308569556659401,0
2022-02-25,-0.09455747803799579,0
2022-02-28,-0.10361659975742207,0
2022-03-01,-0.050700869169035365,0
2022-03-02,-0.01915842916283872,0
2022-03-03,0.00720119815794459,1
2022-03-04,0.05311721908963747,1
2022-03-07,0.07432101966060449,1
2022-03-08,0.05653363530597891,1
2022-03-09,0.026271681908001818,1
2022-03-10,0.041592544541316744,1
2022-03-11,0.03327656159471173,1
2022-03-14,0.01862463893682621,1
2022-03-15,0.030032285695668005,1
2022-03-16,-0.006224284861788472,0
2022-03-17,-0.012789520942846905,0
2022-03-18,-0.010389270082715008,0
2022-03-21,-0.0028171749971830627,0
2022-03-22,0.01489922373767976,1
2022-03-23,0.026330002439487337,1
2022-03-24,0.01671660836364361,1
2022-03-25,0.020565950362916374,1
2022-03-28,0.01838219761692778,1
2022-03-29,0.0010094264785131162,1
2022-03-30,-0.008043395638871654,0
2022-03-31,0.002637196650382727,1
2022-04-01,0.012004772055713908,1
2022-04-04,0.007506284124470335,1
2022-04-05,-0.005267033297023965,0
2022-04-06,0.01587179441756479,1
2022-04-07,0.02698453461377078,1
2022-04-08,0.010126974642025565,1
2022-04-11,0.02126329786661673,1
2022-04-12,0.027208607211928807,1
2022-04-13,0.003995349960155602,1
2022-04-14,-0.014403777347798675,0
2022-04-19,-0.029733788930149704,0
2022-04-20,-0.033840582577491604,0
2022-04-21,-0.03490894179775171,0
2022-04-22,-0.007901832009240297,0
2022-04-25,-0.016296036561076893,0
2022-04-26,0.017722697712413873,1
2022-04-27,0.002685775657082742,1
2022-04-28,-0.00914627908124785,0
2022-04-29,-0.03102071641001351,0
2022-05-02,-0.03581634353364188,0
2022-05-03,-0.05393012226597834,0
2022-05-04,-0.02235259630276384,0
2022-05-05,-0.028171191224464532,0
2022-05-06,0.001932715261493975,1
2022-05-09,0.026012658786775524,1
2022-05-10,0.040511349686802235,1
2022-05-11,0.019513488455222786,1
2022-05-12,0.02476275537977167,1
2022-05-13,0.01740564360850026,1
2022-05-16,0.032053111726771034,1
2022-05-17,0.018180299113965674,1
2022-05-18,0.03293288058523663,1
2022-05-19,0.0558462987318607,1
2022-05-20,0.05157843599332664,1
2022-05-23,0.0347482650761704,1
2022-05-24,0.02520336829954194,1
2022-05-25,-0.0014850865461708811,0
2022-05-26,-0.016412892765383318,0
2022-05-27,-0.023649882620310664,0
2022-05-30,-0.010637739780028901,0
2022-05-31,-0.0011191246165886733,0
2022-06-01,0.01085861047985642,1
2022-06-02,-0.0037695660788394383,0
2022-06-03,-0.039057537729909116,0
2022-06-06,-0.07677274651541165,0
2022-06-07,-0.09176053757628583,0
2022-06-08,-0.07854823921246365,0
2022-06-09,-0.07545286801514516,0
2022-06-10,-0.029597263875036306,0
2022-06-13,0.012471875278047242,1
2022-06-14,0.020758899298855566,1
2022-06-15,-0.0035907040121712515,0
2022-06-16,0.003497152649744226,1
2022-06-17,0.011983024407422386,1
2022-06-20,-0.0052515629146187084,0
2022-06-21,0.009895555621317642,1
2022-06-22,0.005216329056650348,1
2022-06-23,-0.0009502820179172512,0
2022-06-24,-0.0082824693558088,0
2022-06-27,-0.009851071785366101,0
2022-06-28,-0.044008121048903365,0
2022-06-29,-0.029673842983301214,0
2022-06-30,0.002934409473873564,1
2022-07-01,-0.009314202332613762,0
2022-07-04,-0.011906174956745745,0
2022-07-05,0.00693620030688203,1
2022-07-06,-0.0004656237303742893,0
2022-07-07,-0.03996314974068411,0
2022-07-08,-0.019245013843143505,0
2022-07-11,-0.012740150457301619,0
2022-07-12,0.013668239682979212,1
2022-07-13,0.010517319025360385,1
2022-07-14,0.026352968488640074,1
2022-07-15,0.013214781498869127,1
2022-07-18,0.015266330314936577,1
2022-07-19,-0.006854120991218037,0
2022-07-20,0.011824347204347172,1
2022-07-21,0.008970304980862752,1
2022-07-22,0.012907556608943988,1
2022-07-25,-6.184024119184336e-05,0
2022-07-26,0.003377333453354401,1
2022-07-27,0.0021762766788728082,1
2022-07-28,0.009380863488479775,1
2022-07-29,0.0014456826798803744,1
2022-08-01,0.022913887198707506,1
2022-08-02,0.02620700960799393,1
2022-08-03,0.025548644616937753,1
2022-08-04,0.026468938715574975,1
2022-08-05,0.028055289401532506,1
2022-08-08,0.018504075976586116,1
2022-08-09,0.02377696038002831,1
2022-08-10,0.009769193221279008,1
2022-08-11,0.005984420907257065,1
2022-08-12,-0.007444044441653454,0
2022-08-15,-0.017018349789934824,0
2022-08-16,-0.034128915170707465,0
2022-08-17,-0.02830495333009329,0
2022-08-18,-0.02922373443987856,0
2022-08-19,-0.0334380274740722,0
2022-08-22,-0.036281778830572715,0
2022-08-23,-0.030422991115765793,0
2022-08-24,-0.03895930004372177,0
2022-08-25,-0.047715932202947134,0
2022-08-26,-0.01646684906402267,0
2022-08-29,-0.016010624424376965,0
2022-08-30,-0.01739389186685584,0
2022-08-31,-0.00383689904238084,0
2022-09-01,0.014094390346916343,1
2022-09-02,0.01264006863609737,1
2022-09-05,0.04130868302920822,1
2022-09-06,0.02789027918073083,1
2022-09-07,0.025102684457378132,1
2022-09-08,0.021085274930521817,1
2022-09-09,-0.006043282942797031,0
2022-09-12,-0.02484756211471131,0
2022-09-13,-0.023957813165050138,0
2022-09-14,-0.0230299231316609,0
2022-09-15,-0.03919743680244734,0
2022-09-16,-0.0515524004681343,0
2022-09-19,-0.06255549252163042,0
2022-09-20,-0.05581518738216009,0
2022-09-21,-0.05617106043834547,0
2022-09-22,-0.06298683716537191,0
2022-09-23,-0.028991441782530145,0
2022-09-26,-0.0062122373392322254,0
2022-09-27,0.03314197480887401,1
2022-09-28,0.018333463768198846,1
2022-09-29,0.028493879355212675,1
2022-09-30,0.009470689490562172,1
2022-10-03,-0.0065208123230223606,0
2022-10-04,-0.04527598656166619,0
2022-10-05,-0.042968648111344654,0
2022-10-06,-0.021844931411331734,0
2022-10-07,-0.007341747581405912,0
2022-10-10,0.01918486916186158,1
2022-10-11,0.03413126045238878,1
2022-10-12,0.043456687862845664,1
2022-10-13,0.039436332845891396,1
2022-10-14,0.02185229022706437,1
2022-10-17,0.01619711756925779,1
2022-10-18,0.023835701681458727,1
2022-10-19,0.03714627698979124,1
2022-10-20,0.03555675654186218,1
2022-10-21,0.04798456409634683,1
2022-10-24,0.035304555461038244,1
2022-10-25,0.025846872703827087,1
2022-10-26,0.012374520094423717,1
2022-10-27,-0.006611828433042434,0
2022-10-28,0.0033041034636898453,1
2022-10-31,0.0007286736456621702,1
2022-11-01,-1.2513849550553302e-05,0
2022-11-02,0.00896999014415298,1
2022-11-03,0.0330362051016405,1
2022-11-04,0.023701181645233382,1
2022-11-07,0.025322542197293223,1
2022-11-08,0.02341448664102483,1
2022-11-09,0.007558053143887045,1
2022-11-10,-0.011438305700207683,0
2022-11-11,-0.0006642138642820754,0
2022-11-14,0.0026780861471021765,1
2022-11-15,0.016544529208348306,1
2022-11-16,0.027970652674703278,1
2022-11-17,0.042297819824629844,1
2022-11-18,0.03491563961455767,1
2022-11-21,0.016328313080070694,1
2022-11-22,-0.0003484559740021523,0
2022-11-23,0.00383362546032121,1
2022-11-24,0.0023577983356825867,1
2022-11-25,-0.004047817515696172,0
2022-11-28,0.005618965453989351,1
2022-11-29,0.0011769883969521082,1
2022-11-30,-0.008730871371029816,0
2022-12-01,-0.02196915031753066,0
2022-12-02,-0.011204596059373283,0
2022-12-05,-0.013374331142872179,0
2022-12-06,-0.0005042372270364114,0
2022-12-07,0.008419867174754547,1
2022-12-08,-0.0007784469652406392,0
2022-12-09,-0.021547404213272687,0
2022-12-12,-0.01489449572369885,0
2022-12-13,-0.01725966173421953,0
2022-12-14,-0.00699758681031603,0
2022-12-15,0.006464170200260483,1
2022-12-16,0.01911954675832185,1
2022-12-19,0.01624959530186519,1
2022-12-20,0.008915303650806321,1
2022-12-21,0.001925322228863749,1
2022-12-22,-0.00521175422001625,0
2022-12-23,0.012092436112259321,1
2022-12-27,0.015275627017222914,1
2022-12-28,0.035833829598293294,1
2022-12-29,0.03418760500425118,1
2022-12-30,0.055772804330088445,1
2023-01-02,0.038118626902516654,1
2023-01-03,0.03685957311909375,1
2023-01-04,0.0192646291648371,1
2023-01-05,0.02529428311959466,1
2023-01-06,0.020543592557445523,1
2023-01-09,0.02006206632445306,1
2023-01-10,0.02019033306331188,1
2023-01-11,0.02344441389289624,1
2023-01-12,-0.003972493085463948,0
2023-01-13,0.004101152293905112,1
2023-01-16,0.008195295228223012,1
2023-01-17,0.00859019352034778,1
2023-01-18,0.002705324561937006,1
2023-01-19,0.02720500842823549,1
2023-01-20,0.015797062016328533,1
2023-01-23,0.011693331714876921,1
2023-01-24,0.0074329568849228825,1
2023-01-25,0.015574387382332994,1
2023-01-26,0.021254279420072512,1
2023-01-27,0.018090969696905358,1
2023-01-30,0.012071474880793843,1
2023-01-31,0.015203780389282717,1
2023-02-01,0.014100902598013904,1
2023-02-02,0.0014940353710806821,1
2023-02-03,-0.011797467554910845,0
2023-02-06,0.005563541869088331,1
2023-02-07,0.00985056477900718,1
2023-02-08,0.007288622806908494,1
2023-02-09,0.009024961160393233,1
2023-02-10,0.023371788017994978,1
2023-02-13,0.007679200329450266,1
2023-02-14,-0.0011990718362226776,0
2023-02-15,-0.013223380375483615,0
2023-02-16,-0.010313224013905086,0
2023-02-17,-0.014189992340497464,0
2023-02-20,0.003549230499156231,1
2023-02-21,0.015284503976622319,1
2023-02-22,0.016242078386695728,1
2023-02-23,0.01031322401390513,1
2023-02-24,0.028149765560100473,1
2023-02-27,0.020898190850900954,1
2023-02-28,0.0017547876356075718,1
2023-03-01,0.015243173291375754,1
2023-03-02,0.010229191418451258,1
2023-03-03,-0.019116084998543403,0
2023-03-06,-0.059801528305250234,0
2023-03-07,-0.027152799755859113,0
2023-03-08,-0.0776238389391075,0
2023-03-09,-0.05822518595918528,0
2023-03-10,-0.06286125773538817,0
2023-03-13,-0.014141510537023,0
2023-03-14,-0.012038502083545115,0
2023-03-15,0.028164240121474025,1
2023-03-16,0.008936107640682466,1
2023-03-17,0.008360148296719501,1
2023-03-20,0.008230406703466918,1
2023-03-21,-0.011682064284260675,0
2023-03-22,0.006792104720342954,1
2023-03-23,0.026089207050706525,1
2023-03-24,0.048830782378580746,1
2023-03-27,0.027825946895603894,1
2023-03-28,0.026359312984562667,1
2023-03-29,0.020071222812044605,1
2023-03-30,0.011361202869970829,1
2023-03-31,0.0005630903179080142,1
2023-04-03,0.013159133570731394,1
2023-04-04,0.013713342251368468,1
2023-04-05,0.011634430281162055,1
2023-04-06,0.0070837495268767006,1
2023-04-11,0.019743850160431235,1
2023-04-12,0.023022787926411704,1
2023-04-13,0.015020925109095818,1
2023-04-14,0.005612733402302406,1
2023-04-17,0.0029705146751705727,1
2023-04-18,-0.014065984153902108,0
2023-04-19,-0.02140748748640345,0
2023-04-20,-0.01452699669560165,0
2023-04-21,-0.018717741779130423,0
2023-04-24,-0.035095917517670175,0
2023-04-25,-0.023260112120070987,0
2023-04-26,-0.027279490241291986,0
2023-04-27,-0.01812428727943248,0
2023-04-28,-0.003219134880208439,0
2023-05-02,0.011081316361847891,1
2023-05-03,0.009975746279370607,1
2023-05-04,0.015274865723400746,1
2023-05-05,0.009444378843668845,1
2023-05-08,-0.0010644557825827423,0
2023-05-09,0.0008925577259266532,1
2023-05-10,0.004777058757634165,1
2023-05-11,0.003294194146847484,1
2023-05-12,0.0018825892729275485,1
2023-05-15,0.011185375851101933,1
2023-05-16,0.008191395841020402,1
2023-05-17,-0.005235315210157851,0
2023-05-18,-0.010584303699922009,0
2023-05-19,-0.0065501185143048875,0
2023-05-22,-0.013513834826238856,0
2023-05-23,-0.010795081641210265,0
2023-05-24,-0.012441323279620296,0
2023-05-25,0.005622582766523714,1
2023-05-26,0.013637284167978842,1
2023-05-29,0.011803572448952223,1
2023-05-30,0.015510374765438963,1
2023-05-31,0.03363702337650434,1
2023-06-01,0.018459580947883313,1
2023-06-02,-0.0008159778597373706,0
2023-06-05,0.005935647474987357,1
2023-06-06,0.002456531646450541,1
2023-06-07,0.007769054701972069,1
2023-06-08,0.009856706056698113,1
2023-06-09,0.01970845593067896,1
2023-06-12,0.009320327196994948,1
2023-06-13,0.011303245426739992,1
2023-06-14,0.0003816363114420817,1
2023-06-15,-0.007033585898512347,0
2023-06-16,-0.02443516286823611,0
2023-06-19,-0.016882816419640772,0
2023-06-20,-0.004970041789595134,0
2023-06-21,0.00474682418119709,1
2023-06-22,0.01545960290775847,1
2023-06-23,0.034703484439797344,1
2023-06-26,0.03920410379016573,1
2023-06-27,0.020589344244069666,1
2023-06-28,0.0005272148525681342,1
2023-06-29,-0.02400673017250228,0
2023-06-30,-0.03653987357444035,0
2023-07-03,-0.041481831640186345,0
2023-07-04,-0.02720120995973042,0
2023-07-05,-0.003442411992360311,0
2023-07-06,0.020647001862695424,1
2023-07-07,0.020282066239461355,1
2023-07-10,0.019807035184947138,1
2023-07-11,0.01326488963095367,1
2023-07-12,-0.00020104103370987975,0
2023-07-13,0.004305593412693348,1
2023-07-14,0.014014074493542744,1
2023-07-17,0.011116201183614078,1
2023-07-18,0.006693077248878397,1
2023-07-19,0.015610001557046541,1
2023-07-20,0.018226574496649044,1
2023-07-21,0.011798648723931136,1
2023-07-24,0.010216403689712761,1
2023-07-25,-0.0017137758896054614,0
2023-07-26,-0.02871948983989451,0
2023-07-27,-0.04080185680066504,0
2023-07-28,-0.033246216090176986,0
2023-07-31,-0.029781033264383104,0
2023-08-01,-0.021389147465989907,0
2023-08-02,0.0027511719914548806,1
2023-08-03,0.02074586352200672,1
2023-08-04,0.0070095978987527495,1
2023-08-07,0.007557971591677186,1
2023-08-08,0.004901019048177684,1
2023-08-09,-0.0004170447957570257,0
2023-08-10,-0.023877364968496597,0
2023-08-11,-0.01781670584936049,0
2023-08-14,-0.017847278828832306,0
2023-08-15,-0.003590283308946245,0
2023-08-16,-0.003739445521490592,0
2023-08-17,0.005020808046755272,1
2023-08-18,0.007653256435902363,1
2023-08-21,0.024242751136815493,1
2023-08-22,0.02828422092339114,1
2023-08-23,0.02496591792205295,1
2023-08-24,0.01924588518129144,1
2023-08-25,0.011783857116313983,1
2023-08-28,-0.0078068994416207954,0
2023-08-29,-0.01994460239783604,0
2023-08-30,-0.025094658528779436,0
2023-08-31,-0.020823608268623013,0
2023-09-01,-0.009035790185194192,0
2023-09-04,0.0020051875933325943,1
2023-09-05,0.006727785100573735,1
2023-09-06,0.0117085649303625,1
2023-09-07,0.025347345679089802,1
2023-09-08,0.019573179794325705,1
2023-09-11,0.004958372562008539,1
2023-09-12,0.0075648377858486895,1
2023-09-13,0.02325237059159647,1
2023-09-14,-1.0431447747033447e-05,0
2023-09-15,-0.005007458074138984,0
2023-09-18,-0.010186552154294252,0
2023-09-19,-0.016968645876121936,0
2023-09-20,-0.03308388705605014,0
2023-09-21,-0.012869329707370428,0
2023-09-22,-0.007818317690844914,0
2023-09-25,-0.007163890568707478,0
2023-09-26,-0.021735804918758858,0
2023-09-27,-0.02484559315880185,0
2023-09-28,-0.028961599031085198,0
2023-09-29,-0.020596769359267016,0
2023-10-02,-0.01815940244786309,0
2023-10-03,0.020154440066536203,1
2023-10-04,0.02789497936524785,1
2023-10-05,0.019282818202391853,1
2023-10-06,-0.00031398139074841395,0
2023-10-09,0.014730374059063757,1
2023-10-10,-0.005747778415871836,0
2023-10-11,-0.01590507823696785,0
2023-10-12,-0.020473824994548445,0
2023-10-13,-0.022320582899119555,0
2023-10-16,-0.031901846120182174,0
2023-10-17,-0.03532105169567344,0
2023-10-18,-0.025048749185220986,0
2023-10-19,-0.020321413612282596,0
2023-10-20,-0.012347327855907168,0
2023-10-23,0.0020434213942243057,1
2023-10-24,0.004612887661367716,1
2023-10-25,0.009989141222327531,1
2023-10-26,0.03266463007429908,1
2023-10-27,0.04125298943644573,1
2023-10-30,0.02493633645183664,1
2023-10-31,0.02395317373627094,1
2023-11-01,0.022747544552639352,1
2023-11-02,0.015515462126028577,1
2023-11-03,0.008336217725313413,1
2023-11-06,0.023547881437701448,1
2023-11-07,0.04108911437177422,1
2023-11-08,0.037722815649669096,1
2023-11-09,0.02749669233861391,1
2023-11-10,0.040741342047753246,1
2023-11-13,0.03910198830532906,1
2023-11-14,0.02099735741219192,1
2023-11-15,0.025267518416731492,1
2023-11-16,0.024330717515879088,1
2023-11-17,0.01803053920751355,1
2023-11-20,0.009820470355371593,1
2023-11-21,0.017740495942487763,1
2023-11-22,0.017564282994054978,1
2023-11-23,0.015298083206987301,1
2023-11-24,0.02010045926852774,1
2023-11-27,0.02408343364310962,1
2023-11-28,0.023220321299625982,1
2023-11-29,0.019242057564870824,1
2023-11-30,0.008691297505266694,1
2023-12-01,0.008112377421627391,1
2023-12-04,0.0019336387508543799,1
2023-12-05,-0.011760179144062318,0
2023-12-06,-0.015918427356922588,0
2023-12-07,0.0025298344568872,1
2023-12-08,-0.012579602005991933,0
2023-12-11,-0.01413150590943182,0
2023-12-12,-0.001186626833221569,0
2023-12-13,0.0004852568750896733,1
2023-12-14,-0.006648317112211381,0
2023-12-15,0.0016133400752917396,1
2023-12-18,0.0066313776360006176,1
2023-12-19,-0.0020304172898591745,0
2023-12-20,0.00010885551201017284,1
2023-12-21,0.007670181832039633,1
2023-12-22,-0.005802062140916538,0
2023-12-27,0.0059692837245055785,1
2023-12-28,0.007733085190132761,1
2023-12-29,0.010526399827821142,1
2024-01-02,-0.01203427243488403,0
2024-01-03,0.0013617177373170931,1
2024-01-04,-0.017585766057422906,0
2024-01-05,-0.006880837046283581,0
2024-01-08,-0.013023969761820658,0
2024-01-09,-0.006602086096335269,0
2024-01-10,-0.019995731204330024,0
2024-01-11,-0.012532156123229353,0
2024-01-12,-0.02370670028821023,0
2024-01-15,-0.010855759515061784,0
2024-01-16,-0.013589830559605625,0
2024-01-17,0.010704795986536848,1
2024-01-18,0.0036672253174478307,1
2024-01-19,0.007911150385138213,1
2024-01-22,-0.007835495812942022,0
2024-01-23,0.018102322032233706,1
2024-01-24,0.010343374260993889,1
2024-01-25,0.009774032686918776,1
2024-01-26,0.012590772215055729,1
2024-01-29,0.00514331808152832,1
2024-01-30,-0.003622323259578835,0
2024-01-31,-0.01575197931269388,0
2024-02-01,-0.010904011492452603,0
2024-02-02,-0.016624418405278885,0
2024-02-05,0.004356163731411162,1
2024-02-06,-0.007787880618805872,0
2024-02-07,-0.0003630208513966994,0
2024-02-08,0.0022084156718249937,1
2024-02-09,-0.0010311095034767107,0
2024-02-12,-0.004004159054285998,0
2024-02-13,0.011300667394649248,1
2024-02-14,0.019037979265560175,1
2024-02-15,0.02109103145642075,1
2024-02-16,0.024400393121588496,1
2024-02-19,0.01928045145926422,1
2024-02-20,0.007502973801996412,1
2024-02-21,-0.003826429029718067,0
2024-02-22,-0.01366448452747977,0
2024-02-23,-0.006526236163594669,0
2024-02-26,-0.006789407150787329,0
2024-02-27,0.00032621433671583573,1
2024-02-28,0.012691560498456555,1
2024-02-29,0.031329896743523974,1
2024-03-01,0.023662887383576758,1
2024-03-04,0.025095125910177395,1
2024-03-05,0.02651094315919372,1
2024-03-06,0.03500743368692696,1
2024-03-07,0.016425123955027977,1
2024-03-08,0.027958745964680398,1
2024-03-11,0.02590669825002161,1
2024-03-12,0.029636644455842548,1
2024-03-13,0.01801766003369454,1
2024-03-14,0.03530659816619178,1
2024-03-15,0.03206237149876187,1
2024-03-18,0.032997716832947735,1
2024-03-19,0.026747636285399102,1
2024-03-20,0.032824305253792964,1
2024-03-21,0.018877478744496228,1
2024-03-22,0.0029563149395247933,1
2024-03-25,0.007286948878796193,1
2024-03-26,0.009002740664699447,1
2024-03-27,-0.017732988083455213,0
2024-03-28,-0.014809408037116816,0
2024-04-02,-0.014648072279855399,0
2024-04-03,-0.02359868004631614,0
2024-04-04,-0.040583893185903504,0
2024-04-05,-0.0212951293105124,0
2024-04-08,-0.020797972619357574,0
